,pred_dust_percent,speed_discrete,dust>50,dust>35,dust>25,dust>15,dust>5,collected_on_localtime,is_rev1,camera_location,camera_location_grouped,latitude,longitude,robot_name,operation_time,id,collected_on_localtime,speed_kph
19661,0.0,C:10-25,False,False,False,False,False,2023-02-13 09:25:02.352000-06:00,loamy,front-center-left,rev1_front,32.24018139999999,-101.7469943,loamy_842,daytime,64923c9ca850d25230db6f4d,2023-02-13 09:25:02.352000-06:00,10.15625
226856,81.890869140625,B:2-10,True,True,True,True,True,2023-06-28 18:13:00.069000-05:00,halohitchhiker,I03,halo_implement,39.87143209999999,-103.5279499,halohitchhiker_123,daytime,64aeed0a96da59a3f4be0cf5,2023-06-28 18:13:00.069000-05:00,9.93359375
174938,0.0,B:2-10,False,False,False,False,False,2023-06-25 11:14:16.181000-05:00,loamy,front-center-right,rev1_front,32.63308339999999,-101.6532885,loamy_731,daytime,6498a3772267229a9bfb1c14,2023-06-25 11:14:16.181000-05:00,9.83203125
169247,0.0,A:0-2,False,False,False,False,False,2023-04-12 21:24:09.251000-05:00,loamy,front-center-right,rev1_front,40.52975529999999,-95.6816665,loamy_869,nightime,644bd841b46fb22ca0937e6e,2023-04-12 21:24:09.251000-05:00,0.0078125
194523,0.0,D:25+,False,False,False,False,False,2023-04-27 18:51:19.444000-05:00,hitchhiker,T03,halo_front,39.52274069999999,-89.0428785,hitchhiker_111,daytime,645473fd152db426adf73184,2023-04-27 18:51:19.444000-05:00,35.8125
26500,0.0,A:0-2,False,False,False,False,False,2021-12-03 20:16:53.621000-06:00,loamy,front-right-right,rev1_side_front,39.91919439999998,-87.6147373,loamy_05,nightime,61c11224d9cae0b554f7ae22,2021-12-03 20:16:53.621000-06:00,0.00390625
30557,0.0,A:0-2,False,False,False,False,False,2022-01-21 21:10:02.991000-06:00,loamy,side-left-left,rev1_side_rear,32.8939709,-101.1154906,loamy_733,nightime,61fd0433dfc160c764a16eac,2022-01-21 21:10:02.991000-06:00,0.0
221936,0.0,A:0-2,False,False,False,False,False,2022-05-14 18:23:52.055000-05:00,hitchhiker,side-right-right,rev1_side_rear,43.06951909999999,-91.4887279,hitchhiker_21,daytime,62cf375d6df6d6a1b5191a98,2022-05-14 18:23:52.055000-05:00,0.0078125
179159,0.0,C:10-25,False,False,False,False,False,2022-04-21 16:19:51.329000-05:00,loamy,side-left-left,rev1_side_rear,36.95443679999999,-121.5184758,loamy_06,daytime,62eaf4ad2aaa052c737a2cbe,2022-04-21 16:19:51.329000-05:00,10.2734375
70691,0.0,B:2-10,False,False,False,False,False,2022-01-27 17:15:48.606000-06:00,loamy,side-left-right,rev1_side_rear,36.95395209999998,-121.5194578,loamy_06,daytime,61f461804443093c2c02d10b,2022-01-27 17:15:48.606000-06:00,8.87890625
98795,0.0,A:0-2,False,False,False,False,False,2021-10-05 14:49:12.263000-05:00,loamy,front-left-left,rev1_side_front,43.94908519999999,-93.7987306,loamy_752,daytime,6160be2f7da4c22efc436d9e,2021-10-05 14:49:12.263000-05:00,0.0
80973,0.0,A:0-2,False,False,False,False,False,2021-09-25 18:56:22.759000-05:00,loamy,front-center-right,rev1_front,32.2040226,-91.8365703,loamy_05,daytime,61666f5f97d32361f04a604f,2021-09-25 18:56:22.759000-05:00,0.00390625
232615,35.82000732421875,B:2-10,False,True,True,True,True,2022-01-24 21:18:20.867000-06:00,loamy,front-left-right,rev1_side_front,36.953901,-121.5190699,loamy_06,nightime,61f0c1b01d4691b13a8bd3ba,2022-01-24 21:18:20.867000-06:00,6.79296875
69223,0.0,A:0-2,False,False,False,False,False,2022-10-27 08:24:33.410000-05:00,loamy,front-right-right,rev1_side_front,42.45839469999999,-96.5062147,loamy_733,daytime,6393415219cffc0b454bc92d,2022-10-27 08:24:33.410000-05:00,0.00390625
170994,0.0762939453125,A:0-2,False,False,False,False,False,2022-02-28 23:12:49.392000-06:00,hitchhiker,front-left-right,rev1_side_front,37.38365999999999,-122.035795,hitchhiker_10,nightime,62a97751a0b1f1a54a6e458a,2022-02-28 23:12:49.392000-06:00,0.0
64739,0.0,A:0-2,False,False,False,False,False,2023-04-01 12:25:52.486000-05:00,loamy,front-left-left,rev1_side_front,40.54462589999999,-95.6720864,loamy_869,daytime,642c473bd7aeccaff7a1d865,2023-04-01 12:25:52.486000-05:00,0.01171875
59973,70.2301025390625,A:0-2,True,True,True,True,True,2023-06-21 13:38:55.207000-05:00,halohitchhiker,T06,halo_side,39.85653949999999,-103.5181662,halohitchhiker_121,daytime,64b1dc7f521ab6bcf5b8c071,2023-06-21 13:38:55.207000-05:00,0.04296875
171052,1.9195556640625,B:2-10,False,False,False,False,False,2022-10-03 21:56:29.805000-05:00,loamy,front-center-left,rev1_front,36.95282179999999,-121.520148,loamy_06,nightime,6348153196a2e84e8697bc55,2022-10-03 21:56:29.805000-05:00,5.62890625
11526,0.0,A:0-2,False,False,False,False,False,2022-01-17 19:49:18.583000-06:00,loamy,front-center-left,rev1_front,32.48489859999998,-100.6640451,loamy_735,nightime,61fc1b331ac1f3a3b7e4d20c,2022-01-17 19:49:18.583000-06:00,1.73828125
163544,0.0,C:10-25,False,False,False,False,False,2023-03-06 12:40:19.259000-06:00,loamy,front-center-right,rev1_front,36.22454609999999,-101.0072758,loamy_851,daytime,649294433611f13917d6e47b,2023-03-06 12:40:19.259000-06:00,15.58984375
140744,0.0,D:25+,False,False,False,False,False,2023-05-06 08:44:03.901000-05:00,hitchhiker,I05,halo_implement,46.37856769999999,-96.6485872,hitchhiker_123,daytime,645b3538e72f8fe3a8cee800,2023-05-06 08:44:03.901000-05:00,40.77734375
121718,0.0,A:0-2,False,False,False,False,False,2021-12-13 20:36:52.328000-06:00,loamy,front-center-right,rev1_front,32.4159933,-100.5239284,loamy_733,nightime,61c418986f194498d016ebed,2021-12-13 20:36:52.328000-06:00,0.0078125
207939,0.0,C:10-25,False,False,False,False,False,2022-01-14 13:40:07.871000-06:00,loamy,front-right-right,rev1_side_front,36.95396009999999,-121.5191396,loamy_06,daytime,61f43301edee7c3e299265eb,2022-01-14 13:40:07.871000-06:00,11.20703125
43709,0.0,C:10-25,False,False,False,False,False,2021-11-02 00:25:39.493000-05:00,loamy,side-left-right,rev1_side_rear,43.6165905,-94.1148639,loamy_735,nightime,618d906de0ce63b1eabd0dda,2021-11-02 00:25:39.493000-05:00,10.390625
174580,0.0,B:2-10,False,False,False,False,False,2023-05-23 11:12:44.075000-05:00,hitchhiker,front-right-right,rev1_side_front,43.74276509999999,-88.9168885,hitchhiker_48,daytime,64892df7d4c20dc1d53513c3,2023-05-23 11:12:44.075000-05:00,5.4609375
193356,0.051116943359370004,C:10-25,False,False,False,False,False,2023-04-27 18:51:52.390000-05:00,hitchhiker,T13,halo_side,39.52332819999999,-89.043237,hitchhiker_112,daytime,645476c25535de5b7abdcca8,2023-04-27 18:51:52.390000-05:00,15.078125
225481,0.0,C:10-25,False,False,False,False,False,2022-06-21 13:55:16.866000-05:00,loamy,side-left-left,rev1_side_rear,36.95415899999999,-121.5185452,loamy_06,daytime,62b25c6e97b5d814aad50269,2022-06-21 13:55:16.866000-05:00,11.203125
136718,0.0,D:25+,False,False,False,False,False,2023-05-03 12:12:42.089000-05:00,hitchhiker,T15,halo_side,39.27188979999999,-89.100063,hitchhiker_112,daytime,645c5eef539153d5858b1614,2023-05-03 12:12:42.089000-05:00,40.7109375
33091,0.0,B:2-10,False,False,False,False,False,2021-12-18 16:09:06.813000-06:00,loamy,front-left-left,rev1_side_front,36.3491732,-101.2629758,loamy_752,daytime,61c5705a91ed7a7087fd631e,2021-12-18 16:09:06.813000-06:00,8.8359375
107863,0.0,A:0-2,False,False,False,False,False,2021-10-07 18:22:57.649000-05:00,loamy,side-left-right,rev1_side_rear,43.957842399999976,-93.9855909,loamy_752,daytime,61656d61f1f3296285d6a2b3,2021-10-07 18:22:57.649000-05:00,0.0078125
69384,0.0,A:0-2,False,False,False,False,False,2022-05-02 13:37:49.953000-05:00,hitchhiker,side-right-right,rev1_side_rear,43.16139839999999,-91.390381,hitchhiker_26,daytime,62c75f8d5f2c73fdb579392f,2022-05-02 13:37:49.953000-05:00,0.015625
210993,0.0,B:2-10,False,False,False,False,False,2022-05-01 16:31:17.532000-05:00,hitchhiker,front-center-left,rev1_front,35.765693099999986,-91.274881,hitchhiker_30,daytime,62bd08f60e80064143de5dc2,2022-05-01 16:31:17.532000-05:00,5.12109375
92520,0.0,C:10-25,False,False,False,False,False,2022-05-14 14:48:06.342000-05:00,hitchhiker,side-right-left,rev1_side_rear,39.98270779999999,-85.4815672,hitchhiker_38,daytime,6355467af8aa9ae6551957d5,2022-05-14 14:48:06.342000-05:00,11.20703125
106519,21.331024169921868,B:2-10,False,False,False,True,True,2022-05-31 04:57:37.616000-05:00,hitchhiker,front-center-right,rev1_front,36.25452019999999,-119.5972456,hitchhiker_20,nightime,62d1c2f6d5c3a2c1e55e5796,2022-05-31 04:57:37.616000-05:00,4.37109375
34932,0.0,A:0-2,False,False,False,False,False,2022-09-12 23:26:30.652000-05:00,loamy,side-left-right,rev1_side_rear,32.19422269999999,-91.8586403,loamy_733,nightime,632411eb59cac1243be80786,2022-09-12 23:26:30.652000-05:00,0.00390625
41782,30.828094482421868,C:10-25,False,False,True,True,True,2021-10-06 03:46:05.253000-05:00,loamy,front-right-right,rev1_side_front,43.9768484,-96.3517663,loamy_733,nightime,6162f7a816a1773ca6088f46,2021-10-06 03:46:05.253000-05:00,10.4609375
62303,3.05023193359375,A:0-2,False,False,False,False,False,2023-04-11 01:19:31.772000-05:00,loamy,front-center-left,rev1_front,42.79741849999999,-94.5646968,loamy_735,nightime,644aab70553b43dfbf95d434,2023-04-11 01:19:31.772000-05:00,0.00390625
104854,0.0,C:10-25,False,False,False,False,False,2022-05-12 08:58:50.465000-05:00,hitchhiker,side-left-left,rev1_side_rear,39.96143709999999,-85.5457815,hitchhiker_38,daytime,63552988fa351a205f42562c,2022-05-12 08:58:50.465000-05:00,15.94140625
81021,0.0,B:2-10,False,False,False,False,False,2022-11-03 12:49:19.989000-05:00,loamy,front-right-left,rev1_side_front,42.20041999999999,-96.1640137,loamy_909,daytime,6389650f0fec70b3106be0d4,2022-11-03 12:49:19.989000-05:00,6.9921875
87985,0.0,A:0-2,False,False,False,False,False,2023-01-16 21:22:20.766000-06:00,loamy,front-right-right,rev1_side_front,36.20258229999999,-101.0178484,loamy_851,nightime,63cfbb21cbea581aac0f9d16,2023-01-16 21:22:20.766000-06:00,0.0
173994,0.0,A:0-2,False,False,False,False,False,2023-02-21 13:58:40.340000-06:00,loamy,front-left-right,rev1_side_front,36.33286289999999,-100.9798361,loamy_851,daytime,63f528af4d10981bf93baa01,2023-02-21 13:58:40.340000-06:00,0.00390625
38189,0.0,B:2-10,False,False,False,False,False,2022-07-26 10:07:28.146000-05:00,loamy,front-right-left,rev1_side_front,37.01363939999999,-98.6285233,loamy_733,daytime,62e2dcd7eb93125cd499cf59,2022-07-26 10:07:28.146000-05:00,5.28125
9097,0.0,B:2-10,False,False,False,False,False,2022-02-03 15:50:04.942000-06:00,loamy,side-right-right,rev1_side_rear,32.8611104,-101.1741928,loamy_733,daytime,620411c7a7b1593e3df2849d,2022-02-03 15:50:04.942000-06:00,4.390625
160710,0.0,C:10-25,False,False,False,False,False,2022-10-08 13:59:49.055000-05:00,hitchhiker,front-center-right,rev1_front,35.40546549999999,-91.2729826,hitchhiker_15,daytime,6344a6375a22f4020b01e21c,2022-10-08 13:59:49.055000-05:00,10.7109375
168097,36.4013671875,B:2-10,False,True,True,True,True,2023-04-24 20:09:00.864000-05:00,hitchhiker,front-right-left,rev1_side_front,37.39634379999999,-87.69812130000001,hitchhiker_28,nightime,645971ea52127e5dd6ae85cc,2023-04-24 20:09:00.864000-05:00,8.87109375
123805,0.0,B:2-10,False,False,False,False,False,2022-11-07 17:57:11.633000-06:00,hitchhiker,front-center-left,rev1_front,43.81628609999999,-95.4767985,hitchhiker_869,nightime,644289f474426ff89e79f1fb,2022-11-07 17:57:11.633000-06:00,10.0
43359,0.0,A:0-2,False,False,False,False,False,2021-09-11 15:51:07.469000-05:00,loamy,side-right-left,rev1_side_rear,32.37828399999998,-91.9102144,loamy_735,daytime,614587fba7f60363138ad660,2021-09-11 15:51:07.469000-05:00,0.00390625
161207,0.0,B:2-10,False,False,False,False,False,2022-05-11 15:04:49.776000-05:00,hitchhiker,front-right-right,rev1_side_front,32.57862869999999,-91.4214537,hitchhiker_23,daytime,62ccdccc31ce8b38abaf6503,2022-05-11 15:04:49.776000-05:00,8.5078125
176920,0.0,A:0-2,False,False,False,False,False,2022-07-05 19:29:31.326000-05:00,hitchhiker,side-right-right,rev1_side_rear,41.40400209999999,-104.1236694,hitchhiker_35,daytime,63537e0225436bdd2338b100,2022-07-05 19:29:31.326000-05:00,0.0078125
206160,0.0,D:25+,False,False,False,False,False,2023-04-12 16:14:24.798000-05:00,hitchhiker,front-left-left,rev1_side_front,37.50710789999999,-87.80862610000001,hitchhiker_28,daytime,6456e7a2bb4afa61611caf0e,2023-04-12 16:14:24.798000-05:00,26.74609375
131177,0.0,B:2-10,False,False,False,False,False,2023-04-13 16:04:00.315000-05:00,loamy,front-center-left,rev1_front,40.11387389999999,-89.7259432,loamy_750,daytime,64497f94491e6a2e50688aca,2023-04-13 16:04:00.315000-05:00,7.62890625
184060,0.0,D:25+,False,False,False,False,False,2022-10-14 13:24:39.178000-05:00,hitchhiker,front-right-left,rev1_side_front,41.73392649999999,-88.4118186,hitchhiker_19,daytime,634dbbeb9f7c36b4447017b6,2022-10-14 13:24:39.178000-05:00,40.82421875
49968,0.0,A:0-2,False,False,False,False,False,2021-10-31 09:31:53.489000-05:00,loamy,rear-right,rev1_rear,35.50585559999999,-91.2308876,loamy_05,daytime,61a70ea22f974964c271ba9f,2021-10-31 09:31:53.489000-05:00,1.26171875
17083,0.0,A:0-2,False,False,False,False,False,2022-09-30 22:02:46.042000-05:00,loamy,front-center-left,rev1_front,44.13776929999999,-96.7177006,loamy_756,nightime,63c73bdf392cabd69bca8dac,2022-09-30 22:02:46.042000-05:00,0.00390625
96678,0.96359252929687,A:0-2,False,False,False,False,False,2022-10-26 18:55:13.592000-05:00,loamy,front-center-right,rev1_front,43.76298859999999,-93.8740718,loamy_799,nightime,6397875b2c6ccd37f4b85d79,2022-10-26 18:55:13.592000-05:00,0.00390625
125283,0.0,A:0-2,False,False,False,False,False,2023-06-22 12:50:13.294000-05:00,loamy,front-left-left,rev1_side_front,41.76690119999999,-93.4874457,loamy_710,daytime,6495c79e96da59a3f489ee30,2023-06-22 12:50:13.294000-05:00,0.0078125
172631,0.0,B:2-10,False,False,False,False,False,2023-05-08 14:23:10.395000-05:00,hitchhiker,front-right-right,rev1_side_front,42.48963089999999,-96.6419612,hitchhiker_45,daytime,64a035365ff7a72a1c91bb24,2023-05-08 14:23:10.395000-05:00,2.81640625
121301,0.0,C:10-25,False,False,False,False,False,2021-10-26 13:41:25.408000-05:00,loamy,front-center-right,rev1_front,35.66677379999999,-91.2190149,loamy_05,daytime,617ed356545800fee93b7bb1,2021-10-26 13:41:25.408000-05:00,12.36328125
172279,1.52511596679687,C:10-25,False,False,False,False,False,2022-07-30 21:38:51.194000-05:00,loamy,rear-left,rev1_rear,44.63425769999999,-98.8050209,loamy_756,nightime,62e9b5d7812a174db189f117,2022-07-30 21:38:51.194000-05:00,12.80078125
201529,0.0,C:10-25,False,False,False,False,False,2022-08-11 19:50:40.761000-05:00,loamy,front-center-right,rev1_front,36.95354779999999,-121.5200335,loamy_06,daytime,62fe08f7f4b2e1457cf07f15,2022-08-11 19:50:40.761000-05:00,10.06640625
25394,4.366302490234371,A:0-2,False,False,False,False,False,2022-10-04 02:42:25.907000-05:00,loamy,front-center-right,rev1_front,36.95275249999999,-121.5201624,loamy_06,nightime,63484d8c302fe2dc8d075d2b,2022-10-04 02:42:25.907000-05:00,0.0
151099,0.0,A:0-2,False,False,False,False,False,2022-10-08 18:16:53.843000-05:00,peaty,front-right-left,rev1_side_front,40.20944249999999,-88.47990680000001,peaty_6,daytime,634773a3458c87d2ef07f32b,2022-10-08 18:16:53.843000-05:00,0.015625
151339,0.0,B:2-10,False,False,False,False,False,2021-09-17 19:07:40.176000-05:00,peaty,front-left-right,rev1_side_front,32.96852419999999,-91.2365082,peaty_02,daytime,614d6d76599aef4952ab9d9c,2021-09-17 19:07:40.176000-05:00,5.703125
5444,0.0,B:2-10,False,False,False,False,False,2023-05-24 10:21:50.721000-05:00,hitchhiker,front-center-left,rev1_front,37.37692219999999,-87.68265600000001,hitchhiker_28,daytime,6487ec9247d87d779b873d62,2023-05-24 10:21:50.721000-05:00,7.75
134391,0.0,B:2-10,False,False,False,False,False,2021-09-28 18:40:02.865000-05:00,loamy,front-left-left,rev1_side_front,36.95343029999998,-121.5204999,loamy_06,daytime,615ecc7e3caf89619761b873,2021-09-28 18:40:02.865000-05:00,6.26171875
176628,0.0,B:2-10,False,False,False,False,False,2023-04-13 14:22:04.559000-05:00,loamy,front-right-right,rev1_side_front,41.76666379999999,-93.4902321,loamy_752,daytime,6443b87f242be814b7b22a77,2023-04-13 14:22:04.559000-05:00,2.4765625
217509,36.55929565429687,A:0-2,False,True,True,True,True,2022-10-07 19:15:44.322000-05:00,peaty,front-left-left,rev1_side_front,40.22372639999999,-88.4656063,peaty_6,nightime,63477a451085e24d8607b0fc,2022-10-07 19:15:44.322000-05:00,0.01171875
96620,0.0,B:2-10,False,False,False,False,False,2021-10-27 19:19:56.239000-05:00,peaty,side-right-right,rev1_side_rear,32.127648299999976,-84.1679335,peaty_04,nightime,618bb5d036a0e8a94a7621ce,2021-10-27 19:19:56.239000-05:00,7.63671875
134516,0.0,A:0-2,False,False,False,False,False,2022-03-29 17:16:31.919000-05:00,hitchhiker,front-left-left,rev1_side_front,32.06001789999999,-84.3871082,hitchhiker_18,daytime,62d857220eb8ac18a2ceb18d,2022-03-29 17:16:31.919000-05:00,0.0234375
14854,0.0,A:0-2,False,False,False,False,False,2023-07-06 13:45:31.368000-05:00,loamy,front-right-right,rev1_side_front,36.95382199999999,-121.5187314,loamy_6,daytime,64aa5a6034126a98d3d53fdf,2023-07-06 13:45:31.368000-05:00,0.00390625
58964,0.0,A:0-2,False,False,False,False,False,2021-12-20 12:51:39.363000-06:00,loamy,rear-left,rev1_rear,32.42876629999998,-100.5302314,loamy_735,daytime,61e173309705c0b91b428edc,2021-12-20 12:51:39.363000-06:00,0.0078125
124897,35.41107177734375,A:0-2,False,True,True,True,True,2021-09-16 22:52:22.393000-05:00,loamy,front-center-left,rev1_front,32.5897109,-91.4092271,loamy_05,nightime,6152845d2dbc2f567bdabf33,2021-09-16 22:52:22.393000-05:00,0.00390625
223593,0.0,A:0-2,False,False,False,False,False,2022-05-23 17:41:05.924000-05:00,hitchhiker,front-left-left,rev1_side_front,32.50487799999999,-91.3297635,hitchhiker_23,daytime,6354bfc525436bdd233918b2,2022-05-23 17:41:05.924000-05:00,0.01171875
62504,0.0,A:0-2,False,False,False,False,False,2021-11-07 08:14:04.641000-06:00,loamy,side-left-right,rev1_side_rear,43.60911279999999,-94.0065039,loamy_752,daytime,618f502b8fcb087f95c72f00,2021-11-07 08:14:04.641000-06:00,0.00390625
172965,1.41143798828125,A:0-2,False,False,False,False,False,2021-11-16 18:33:27.546000-06:00,peaty,front-right-right,rev1_side_front,43.46583269999999,-91.5572354,peaty_03,nightime,61b17c1114e30950bfedaf8d,2021-11-16 18:33:27.546000-06:00,0.00390625
77598,0.0,B:2-10,False,False,False,False,False,2021-10-26 18:36:49.927000-05:00,peaty,side-left-left,rev1_side_rear,31.929435299999994,-84.0126572,peaty_04,nightime,618bac2a716b22fd5805481e,2021-10-26 18:36:49.927000-05:00,5.08984375
212750,10.99319458007812,A:0-2,False,False,False,False,True,2022-10-10 20:12:51.107000-05:00,peaty,rear-right,rev1_rear,40.21555899999999,-88.417417,peaty_6,nightime,63475ffdab7e260a36d9c0e6,2022-10-10 20:12:51.107000-05:00,1.99609375
95576,51.2115478515625,C:10-25,True,True,True,True,True,2023-04-18 20:01:11.054000-05:00,hitchhiker,front-center-left,rev1_front,37.43409909999999,-87.71121640000001,hitchhiker_28,nightime,645940b5e99c3f8d02f8c523,2023-04-18 20:01:11.054000-05:00,12.81640625
208470,0.0,A:0-2,False,False,False,False,False,2023-04-13 15:07:53.374000-05:00,loamy,front-right-right,rev1_side_front,36.95345629999999,-121.5203163,loamy_6,daytime,6443c50b9d63cfae795bd31a,2023-04-13 15:07:53.374000-05:00,0.00390625
201870,0.0,A:0-2,False,False,False,False,False,2023-06-25 21:01:17.445000-05:00,halohitchhiker,T05,halo_side,38.74686539999999,-88.02857990000001,halohitchhiker_111,nightime,64b3a82ea57e710042895559,2023-06-25 21:01:17.445000-05:00,0.0
168967,0.0,A:0-2,False,False,False,False,False,2023-03-09 12:29:11.479000-06:00,hitchhiker,front-right-right,rev1_side_front,36.95286369999999,-121.5204698,hitchhiker_6,daytime,644b1138cbb8c3b2d1d7b71a,2023-03-09 12:29:11.479000-06:00,0.0
186517,0.0,A:0-2,False,False,False,False,False,2022-04-20 11:16:37.094000-05:00,hitchhiker,side-right-left,rev1_side_rear,43.04648939999999,-91.4310038,hitchhiker_21,daytime,62cf1241645b7e67bb1bf174,2022-04-20 11:16:37.094000-05:00,0.01953125
226773,0.0,C:10-25,False,False,False,False,False,2022-04-26 13:27:15.836000-05:00,loamy,side-left-left,rev1_side_rear,36.95353359999999,-121.5189658,loamy_06,daytime,62864b8eca17665718a6633f,2022-04-26 13:27:15.836000-05:00,10.18359375
75793,0.0,B:2-10,False,False,False,False,False,2022-08-22 18:32:02.830000-05:00,loamy,front-center-left,rev1_front,36.95423149999999,-121.5185403,loamy_06,daytime,63045b8293dbeb9b36e05ad1,2022-08-22 18:32:02.830000-05:00,8.6171875
31686,0.0,B:2-10,False,False,False,False,False,2022-10-13 16:47:27.650000-05:00,peaty,front-right-left,rev1_side_front,40.21628959999999,-88.48657700000001,peaty_6,daytime,634ded5fa3fc212f4770646a,2022-10-13 16:47:27.650000-05:00,7.578125
122688,0.0,A:0-2,False,False,False,False,False,2023-04-12 15:39:38-05:00,hitchhiker,T14,halo_side,37.51008329999999,-87.80453080000001,hitchhiker_1,daytime,6441f82e9c05308509b800e1,2023-04-12 15:39:38-05:00,0.01171875
51812,0.0,A:0-2,False,False,False,False,False,2021-10-09 17:05:36.828000-05:00,loamy,front-left-right,rev1_side_front,35.67813219999999,-91.2054672,loamy_05,daytime,6166713b0f402af3fd40dadf,2021-10-09 17:05:36.828000-05:00,0.00390625
109321,0.0,C:10-25,False,False,False,False,False,2023-06-28 21:35:58.979000-05:00,halohitchhiker,T15,halo_side,35.52990039999999,-98.8716626,halohitchhiker_102,nightime,64adf0cb2267229a9b23efc1,2023-06-28 21:35:58.979000-05:00,10.3046875
22455,0.0,C:10-25,False,False,False,False,False,2021-09-14 03:44:20.873000-05:00,loamy,front-left-right,rev1_side_front,32.57518279999999,-91.4369793,loamy_05,nightime,6145c32fa7f60363138bb4a2,2021-09-14 03:44:20.873000-05:00,12.125
45249,0.0,B:2-10,False,False,False,False,False,2021-11-13 09:21:41.278000-06:00,peaty,rear-right,rev1_rear,44.33390599999999,-95.6365166,peaty_03,daytime,61b28545d1feae834b46b3e7,2021-11-13 09:21:41.278000-06:00,8.421875
96741,0.0,A:0-2,False,False,False,False,False,2022-01-29 16:02:55.388000-06:00,loamy,front-center-left,rev1_front,32.868836499999986,-101.1829005,loamy_733,daytime,6202f91548957a944660a3e7,2022-01-29 16:02:55.388000-06:00,0.0078125
46334,0.0,A:0-2,False,False,False,False,False,2022-06-22 16:20:09.965000-05:00,loamy,front-left-right,rev1_side_front,36.95422739999999,-121.5193364,loamy_06,daytime,62b3c64a3ba32adbd613f055,2022-06-22 16:20:09.965000-05:00,0.00390625
159648,0.0,C:10-25,False,False,False,False,False,2022-02-02 10:45:30.270000-06:00,loamy,front-left-left,rev1_side_front,32.86367629999998,-101.1859888,loamy_733,daytime,620380dccb8e765f386432ee,2022-02-02 10:45:30.270000-06:00,15.41796875
42499,0.0,B:2-10,False,False,False,False,False,2021-10-21 15:16:24.544000-05:00,loamy,rear-left,rev1_rear,35.67021989999998,-91.2485713,loamy_05,daytime,6181a9b22590b760a98eb84a,2021-10-21 15:16:24.544000-05:00,4.74609375
103313,0.0,A:0-2,False,False,False,False,False,2022-10-21 12:24:37.338000-05:00,loamy,front-right-right,rev1_side_front,42.42676449999999,-96.5104467,loamy_733,daytime,6392e1e0eb7e1e53a9442942,2022-10-21 12:24:37.338000-05:00,0.01171875
129735,0.0,C:10-25,False,False,False,False,False,2022-05-12 09:24:07.918000-05:00,hitchhiker,front-center-right,rev1_front,32.55913989999999,-91.3663347,hitchhiker_23,daytime,62ccea57a2dba2adb96394fb,2022-05-12 09:24:07.918000-05:00,10.2109375
51178,0.0,A:0-2,False,False,False,False,False,2022-10-13 14:59:45.838000-05:00,loamy,side-left-left,rev1_side_rear,42.14235969999999,-96.1845155,loamy_253,daytime,634e83ada03d1a252179556d,2022-10-13 14:59:45.838000-05:00,0.0078125
21887,0.0,A:0-2,False,False,False,False,False,2022-01-29 16:31:37.882000-06:00,loamy,rear-left,rev1_rear,32.8668682,-101.181426,loamy_733,daytime,620336b0a59f3bf0385a74b2,2022-01-29 16:31:37.882000-06:00,0.01953125
141538,0.0,C:10-25,False,False,False,False,False,2023-03-03 20:07:08.499000-06:00,loamy,front-right-right,rev1_side_front,36.18980649999999,-101.025886,loamy_851_0,nightime,6407e415a0127895cb5e33a8,2023-03-03 20:07:08.499000-06:00,15.43359375
8632,0.0,C:10-25,False,False,False,False,False,2022-03-05 09:34:34.146000-06:00,loamy,rear-left,rev1_rear,30.922016799999994,-96.6411454,loamy_733,daytime,627df1b37a9b2291f955ef3c,2022-03-05 09:34:34.146000-06:00,14.1484375
99813,0.0,A:0-2,False,False,False,False,False,2022-05-06 19:29:24.240000-05:00,hitchhiker,front-left-right,rev1_side_front,43.19271589999999,-91.3352574,hitchhiker_14,daytime,635459140f8fe69645bffd41,2022-05-06 19:29:24.240000-05:00,0.01171875
130648,0.0,A:0-2,False,False,False,False,False,2023-05-06 16:56:21.411000-05:00,loamy,front-right-left,rev1_side_front,41.02279339999999,-87.9703946,loamy_733,daytime,645941649b6f0fcd281eb39c,2023-05-06 16:56:21.411000-05:00,0.41015625
230046,0.0,C:10-25,False,False,False,False,False,2021-09-22 18:47:53.883000-05:00,peaty,side-left-left,rev1_side_rear,32.37266079999998,-91.9179507,peaty_03,daytime,6152e6d029063edda1f6de1f,2021-09-22 18:47:53.883000-05:00,10.26953125
1386,0.29830932617187,B:2-10,False,False,False,False,False,2021-11-03 01:49:00.456000-05:00,loamy,rear-left,rev1_rear,43.62011269999999,-94.0153955,loamy_752,nightime,6189f0e6716b22fd58000bb9,2021-11-03 01:49:00.456000-05:00,7.5859375
221975,0.0,A:0-2,False,False,False,False,False,2023-05-22 11:21:42.450000-05:00,hitchhiker,T05,halo_side,40.05249349999999,-86.5344324,hitchhiker_101,daytime,646d15faad73d66d20150774,2023-05-22 11:21:42.450000-05:00,0.0390625
56943,0.35247802734375,C:10-25,False,False,False,False,False,2021-11-05 23:03:04.302000-05:00,loamy,rear-left,rev1_rear,43.72074849999999,-96.5814636,loamy_733,nightime,618c884803d4756b0b6945d1,2021-11-05 23:03:04.302000-05:00,10.4453125
203822,0.0,B:2-10,False,False,False,False,False,2023-03-06 12:23:56.578000-06:00,loamy,front-right-left,rev1_side_front,36.22237759999999,-101.008196,loamy_851,daytime,649281919ff4756687f8d89b,2023-03-06 12:23:56.578000-06:00,6.37890625
